dataset,scheme,epsilon,attack_type,direction,malicious_ratio,lambda,true_triangle_count,avg_estimated_triangle_count,relative_signed_error,mre,finished,log_file
Gplus,CaliToUpper,0.5,scale,decrease,0.20,1,,,,0.145111,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps0.5_scale_decrease_mr0.20_lambda1.log
Gplus,CaliToUpper,0.5,scale,increase,0.03,1,,,,0.023644,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps0.5_scale_increase_mr0.03_lambda1.log
Gplus,CaliToUpper,0.5,scale,increase,0.05,1,,,,0.038073,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps0.5_scale_increase_mr0.05_lambda1.log
Gplus,CaliToUpper,0.5,scale,increase,0.08,1,,,,0.060127,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps0.5_scale_increase_mr0.08_lambda1.log
Gplus,CaliToUpper,0.5,scale,increase,0.10,1,,,,0.074983,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps0.5_scale_increase_mr0.10_lambda1.log
Gplus,CaliToUpper,0.5,scale,increase,0.13,1,,,,0.096708,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps0.5_scale_increase_mr0.13_lambda1.log
Gplus,CaliToUpper,0.5,scale,increase,0.15,1,,,,0.111413,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps0.5_scale_increase_mr0.15_lambda1.log
Gplus,CaliToUpper,0.5,scale,increase,0.18,1,,,,0.133335,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps0.5_scale_increase_mr0.18_lambda1.log
Gplus,CaliToUpper,0.5,scale,increase,0.20,1,,,,0.148049,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps0.5_scale_increase_mr0.20_lambda1.log
Gplus,CaliToUpper,1,clean,none,0,0,,,,0.003047,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps1_clean.log
Gplus,CaliToUpper,1,count,decrease,0.03,1,,,,0.033540,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps1_count_decrease_mr0.03_lambda1.log
Gplus,CaliToUpper,1,count,decrease,0.05,1,,,,0.050328,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps1_count_decrease_mr0.05_lambda1.log
Gplus,CaliToUpper,1,count,decrease,0.08,1,,,,0.079458,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps1_count_decrease_mr0.08_lambda1.log
Gplus,CaliToUpper,1,count,decrease,0.10,1,,,,0.101402,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps1_count_decrease_mr0.10_lambda1.log
Gplus,CaliToUpper,1,count,decrease,0.13,1,,,,0.126837,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps1_count_decrease_mr0.13_lambda1.log
Gplus,CaliToUpper,1,count,decrease,0.15,1,,,,0.150968,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps1_count_decrease_mr0.15_lambda1.log
Gplus,CaliToUpper,1,count,decrease,0.18,1,,,,0.179707,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps1_count_decrease_mr0.18_lambda1.log
Gplus,CaliToUpper,1,count,decrease,0.20,1,,,,0.201434,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps1_count_decrease_mr0.20_lambda1.log
Gplus,CaliToUpper,1,count,increase,0.03,1,,,,0.035749,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps1_count_increase_mr0.03_lambda1.log
Gplus,CaliToUpper,1,count,increase,0.05,1,,,,0.052537,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps1_count_increase_mr0.05_lambda1.log
Gplus,CaliToUpper,1,count,increase,0.08,1,,,,0.081668,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps1_count_increase_mr0.08_lambda1.log
Gplus,CaliToUpper,1,count,increase,0.10,1,,,,0.103611,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps1_count_increase_mr0.10_lambda1.log
Gplus,CaliToUpper,1,count,increase,0.13,1,,,,0.129047,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps1_count_increase_mr0.13_lambda1.log
Gplus,CaliToUpper,1,count,increase,0.15,1,,,,0.153178,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps1_count_increase_mr0.15_lambda1.log
Gplus,CaliToUpper,1,count,increase,0.18,1,,,,0.181916,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps1_count_increase_mr0.18_lambda1.log
Gplus,CaliToUpper,1,count,increase,0.20,1,,,,0.203643,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps1_count_increase_mr0.20_lambda1.log
Gplus,CaliToUpper,1,fixed,decrease,0.03,1,,,,0.002946,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps1_fixed_decrease_mr0.03_lambda1.log
Gplus,CaliToUpper,1,fixed,decrease,0.05,1,,,,0.002878,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps1_fixed_decrease_mr0.05_lambda1.log
Gplus,CaliToUpper,1,fixed,decrease,0.08,1,,,,0.002820,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps1_fixed_decrease_mr0.08_lambda1.log
Gplus,CaliToUpper,1,fixed,decrease,0.10,1,,,,0.002812,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps1_fixed_decrease_mr0.10_lambda1.log
Gplus,CaliToUpper,1,fixed,decrease,0.13,1,,,,0.002818,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps1_fixed_decrease_mr0.13_lambda1.log
Gplus,CaliToUpper,1,fixed,decrease,0.15,1,,,,0.002839,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps1_fixed_decrease_mr0.15_lambda1.log
Gplus,CaliToUpper,1,fixed,decrease,0.18,1,,,,0.002927,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps1_fixed_decrease_mr0.18_lambda1.log
Gplus,CaliToUpper,1,fixed,decrease,0.20,1,,,,0.002998,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps1_fixed_decrease_mr0.20_lambda1.log
Gplus,CaliToUpper,1,fixed,increase,0.03,1,,,,0.003148,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps1_fixed_increase_mr0.03_lambda1.log
Gplus,CaliToUpper,1,fixed,increase,0.05,1,,,,0.003216,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps1_fixed_increase_mr0.05_lambda1.log
Gplus,CaliToUpper,1,fixed,increase,0.08,1,,,,0.003317,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps1_fixed_increase_mr0.08_lambda1.log
Gplus,CaliToUpper,1,fixed,increase,0.10,1,,,,0.003384,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps1_fixed_increase_mr0.10_lambda1.log
Gplus,CaliToUpper,1,fixed,increase,0.13,1,,,,0.003485,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps1_fixed_increase_mr0.13_lambda1.log
Gplus,CaliToUpper,1,fixed,increase,0.15,1,,,,0.003553,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps1_fixed_increase_mr0.15_lambda1.log
Gplus,CaliToUpper,1,fixed,increase,0.18,1,,,,0.003682,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps1_fixed_increase_mr0.18_lambda1.log
Gplus,CaliToUpper,1,fixed,increase,0.20,1,,,,0.003801,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps1_fixed_increase_mr0.20_lambda1.log
Gplus,CaliToUpper,1,scale,decrease,0.03,1,,,,0.007093,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps1_scale_decrease_mr0.03_lambda1.log
Gplus,CaliToUpper,1,scale,decrease,0.05,1,,,,0.012362,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps1_scale_decrease_mr0.05_lambda1.log
Gplus,CaliToUpper,1,scale,decrease,0.08,1,,,,0.020471,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps1_scale_decrease_mr0.08_lambda1.log
Gplus,CaliToUpper,1,scale,decrease,0.10,1,,,,0.025947,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps1_scale_decrease_mr0.10_lambda1.log
Gplus,CaliToUpper,1,scale,decrease,0.13,1,,,,0.033897,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps1_scale_decrease_mr0.13_lambda1.log
Gplus,CaliToUpper,1,scale,decrease,0.15,1,,,,0.039346,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps1_scale_decrease_mr0.15_lambda1.log
Gplus,CaliToUpper,1,scale,decrease,0.18,1,,,,0.047395,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps1_scale_decrease_mr0.18_lambda1.log
Gplus,CaliToUpper,1,scale,decrease,0.20,1,,,,0.052811,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps1_scale_decrease_mr0.20_lambda1.log
Gplus,CaliToUpper,1,scale,increase,0.03,1,,,,0.009302,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps1_scale_increase_mr0.03_lambda1.log
Gplus,CaliToUpper,1,scale,increase,0.05,1,,,,0.014572,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps1_scale_increase_mr0.05_lambda1.log
Gplus,CaliToUpper,1,scale,increase,0.08,1,,,,0.022680,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps1_scale_increase_mr0.08_lambda1.log
Gplus,CaliToUpper,1,scale,increase,0.10,1,,,,0.028156,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps1_scale_increase_mr0.10_lambda1.log
Gplus,CaliToUpper,1,scale,increase,0.13,1,,,,0.036107,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps1_scale_increase_mr0.13_lambda1.log
Gplus,CaliToUpper,1,scale,increase,0.15,1,,,,0.041556,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps1_scale_increase_mr0.15_lambda1.log
Gplus,CaliToUpper,1,scale,increase,0.18,1,,,,0.049604,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps1_scale_increase_mr0.18_lambda1.log
Gplus,CaliToUpper,1,scale,increase,0.20,1,,,,0.055020,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps1_scale_increase_mr0.20_lambda1.log
Gplus,CaliToUpper,2,clean,none,0,0,,,,0.001458,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps2_clean.log
Gplus,CaliToUpper,2,count,decrease,0.03,1,,,,0.033675,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps2_count_decrease_mr0.03_lambda1.log
Gplus,CaliToUpper,2,count,decrease,0.05,1,,,,0.050463,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps2_count_decrease_mr0.05_lambda1.log
Gplus,CaliToUpper,2,count,decrease,0.08,1,,,,0.079593,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps2_count_decrease_mr0.08_lambda1.log
Gplus,CaliToUpper,2,count,decrease,0.10,1,,,,0.101537,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps2_count_decrease_mr0.10_lambda1.log
Gplus,CaliToUpper,2,count,decrease,0.13,1,,,,0.126972,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps2_count_decrease_mr0.13_lambda1.log
Gplus,CaliToUpper,2,count,decrease,0.15,1,,,,0.151103,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps2_count_decrease_mr0.15_lambda1.log
Gplus,CaliToUpper,2,count,decrease,0.18,1,,,,0.179842,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps2_count_decrease_mr0.18_lambda1.log
Gplus,CaliToUpper,2,count,decrease,0.20,1,,,,0.201568,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps2_count_decrease_mr0.20_lambda1.log
Gplus,CaliToUpper,2,count,increase,0.03,1,,,,0.035615,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps2_count_increase_mr0.03_lambda1.log
Gplus,CaliToUpper,2,count,increase,0.05,1,,,,0.052402,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps2_count_increase_mr0.05_lambda1.log
Gplus,CaliToUpper,2,count,increase,0.08,1,,,,0.081533,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps2_count_increase_mr0.08_lambda1.log
Gplus,CaliToUpper,2,count,increase,0.10,1,,,,0.103477,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps2_count_increase_mr0.10_lambda1.log
Gplus,CaliToUpper,2,count,increase,0.13,1,,,,0.128912,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps2_count_increase_mr0.13_lambda1.log
Gplus,CaliToUpper,2,count,increase,0.15,1,,,,0.153043,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps2_count_increase_mr0.15_lambda1.log
Gplus,CaliToUpper,2,count,increase,0.18,1,,,,0.181782,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps2_count_increase_mr0.18_lambda1.log
Gplus,CaliToUpper,2,count,increase,0.20,1,,,,0.203508,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps2_count_increase_mr0.20_lambda1.log
Gplus,CaliToUpper,2,fixed,decrease,0.03,1,,,,0.001357,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps2_fixed_decrease_mr0.03_lambda1.log
Gplus,CaliToUpper,2,fixed,decrease,0.05,1,,,,0.001290,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps2_fixed_decrease_mr0.05_lambda1.log
Gplus,CaliToUpper,2,fixed,decrease,0.08,1,,,,0.001211,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps2_fixed_decrease_mr0.08_lambda1.log
Gplus,CaliToUpper,2,fixed,decrease,0.10,1,,,,0.001217,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps2_fixed_decrease_mr0.10_lambda1.log
Gplus,CaliToUpper,2,fixed,decrease,0.13,1,,,,0.001282,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps2_fixed_decrease_mr0.13_lambda1.log
Gplus,CaliToUpper,2,fixed,decrease,0.15,1,,,,0.001362,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps2_fixed_decrease_mr0.15_lambda1.log
Gplus,CaliToUpper,2,fixed,decrease,0.18,1,,,,0.001484,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps2_fixed_decrease_mr0.18_lambda1.log
Gplus,CaliToUpper,2,fixed,decrease,0.20,1,,,,0.001578,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps2_fixed_decrease_mr0.20_lambda1.log
Gplus,CaliToUpper,2,fixed,increase,0.03,1,,,,0.001567,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps2_fixed_increase_mr0.03_lambda1.log
Gplus,CaliToUpper,2,fixed,increase,0.05,1,,,,0.001691,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps2_fixed_increase_mr0.05_lambda1.log
Gplus,CaliToUpper,2,fixed,increase,0.08,1,,,,0.001912,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps2_fixed_increase_mr0.08_lambda1.log
Gplus,CaliToUpper,2,fixed,increase,0.10,1,,,,0.002071,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps2_fixed_increase_mr0.10_lambda1.log
Gplus,CaliToUpper,2,fixed,increase,0.13,1,,,,0.002314,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps2_fixed_increase_mr0.13_lambda1.log
Gplus,CaliToUpper,2,fixed,increase,0.15,1,,,,0.002488,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps2_fixed_increase_mr0.15_lambda1.log
Gplus,CaliToUpper,2,fixed,increase,0.18,1,,,,0.002791,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps2_fixed_increase_mr0.18_lambda1.log
Gplus,CaliToUpper,2,fixed,increase,0.20,1,,,,0.002993,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps2_fixed_increase_mr0.20_lambda1.log
Gplus,CaliToUpper,2,scale,decrease,0.03,1,,,,0.002489,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps2_scale_decrease_mr0.03_lambda1.log
Gplus,CaliToUpper,2,scale,decrease,0.05,1,,,,0.004559,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps2_scale_decrease_mr0.05_lambda1.log
Gplus,CaliToUpper,2,scale,decrease,0.08,1,,,,0.007886,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps2_scale_decrease_mr0.08_lambda1.log
Gplus,CaliToUpper,2,scale,decrease,0.10,1,,,,0.010138,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps2_scale_decrease_mr0.10_lambda1.log
Gplus,CaliToUpper,2,scale,decrease,0.13,1,,,,0.013387,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps2_scale_decrease_mr0.13_lambda1.log
Gplus,CaliToUpper,2,scale,decrease,0.15,1,,,,0.015638,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps2_scale_decrease_mr0.15_lambda1.log
Gplus,CaliToUpper,2,scale,decrease,0.18,1,,,,0.018936,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps2_scale_decrease_mr0.18_lambda1.log
Gplus,CaliToUpper,2,scale,decrease,0.20,1,,,,0.021161,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps2_scale_decrease_mr0.20_lambda1.log
Gplus,CaliToUpper,2,scale,increase,0.03,1,,,,0.004350,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps2_scale_increase_mr0.03_lambda1.log
Gplus,CaliToUpper,2,scale,increase,0.05,1,,,,0.006499,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps2_scale_increase_mr0.05_lambda1.log
Gplus,CaliToUpper,2,scale,increase,0.08,1,,,,0.009826,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps2_scale_increase_mr0.08_lambda1.log
Gplus,CaliToUpper,2,scale,increase,0.10,1,,,,0.012078,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps2_scale_increase_mr0.10_lambda1.log
Gplus,CaliToUpper,2,scale,increase,0.13,1,,,,0.015326,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps2_scale_increase_mr0.13_lambda1.log
Gplus,CaliToUpper,2,scale,increase,0.15,1,,,,0.017578,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps2_scale_increase_mr0.15_lambda1.log
Gplus,CaliToUpper,2,scale,increase,0.18,1,,,,0.020876,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps2_scale_increase_mr0.18_lambda1.log
Gplus,CaliToUpper,2,scale,increase,0.20,1,,,,0.023101,1,results_laplace_all_attacks/Gplus_CaliToUpper_eps2_scale_increase_mr0.20_lambda1.log
